"psu","HH1","HH2","HH7","hhsex","helevel","WS7","WS11","HW3","windex5","HW1","HW4","HW5"
2258,2258,12,23,1,2,2,13,1,3,2,NA,NA
2258,2258,13,23,1,1,2,12,1,2,2,NA,NA
2258,2258,14,23,1,0,2,12,1,3,1,NA,NA
2258,2258,15,23,1,2,2,13,1,2,2,NA,NA
2258,2258,16,23,1,1,2,12,1,1,2,NA,NA
2258,2258,17,23,1,1,2,11,1,3,2,NA,NA
2258,2258,18,23,1,2,2,12,1,2,2,NA,NA
2258,2258,19,23,1,1,2,12,2,1,2,NA,1
2258,2258,20,23,1,0,2,13,2,2,2,NA,1
2259,2259,1,23,1,3,2,96,1,2,2,NA,NA
2259,2259,2,23,1,1,2,12,1,2,2,NA,NA
2259,2259,3,23,1,0,2,12,1,2,2,NA,NA
2259,2259,4,23,1,0,2,13,2,2,2,NA,1
2259,2259,5,23,2,0,2,12,1,3,2,NA,NA
2259,2259,6,23,1,1,2,12,1,4,1,NA,NA
2259,2259,7,23,1,3,1,12,1,2,2,NA,NA
2259,2259,8,23,1,0,2,12,2,1,2,NA,1
2259,2259,9,23,1,3,2,12,1,3,2,NA,NA
2259,2259,10,23,1,0,2,13,1,3,2,NA,NA
2259,2259,11,23,1,0,2,95,2,1,2,NA,1
2259,2259,12,23,1,1,2,13,1,2,2,NA,NA
2259,2259,13,23,1,4,2,13,1,3,1,NA,NA
2259,2259,14,23,1,2,2,12,1,4,2,NA,NA
2259,2259,15,23,1,0,2,12,1,2,1,NA,NA
2259,2259,16,23,1,4,2,12,1,2,2,NA,NA
2259,2259,17,23,1,2,2,12,1,4,2,NA,NA
2259,2259,18,23,1,1,2,12,1,3,2,NA,NA
2259,2259,19,23,1,0,2,14,1,1,2,NA,NA
2259,2259,20,23,1,0,2,12,1,4,2,NA,NA
2260,2260,1,23,1,0,2,12,1,2,2,NA,NA
2260,2260,2,23,2,0,2,13,1,2,2,NA,NA
2260,2260,3,23,1,1,2,14,1,3,2,NA,NA
2260,2260,4,23,2,0,2,12,1,3,1,NA,NA
2260,2260,5,23,1,1,2,13,1,2,2,NA,NA
2260,2260,6,23,1,2,2,96,2,2,2,NA,2
2260,2260,7,23,1,0,2,12,2,2,3,NA,1
2260,2260,8,23,1,4,2,12,1,5,1,NA,NA
2260,2260,9,23,1,0,2,13,1,2,2,NA,NA
2260,2260,10,23,1,2,2,12,1,3,2,NA,NA
2260,2260,11,23,1,1,2,95,2,1,2,NA,1
2260,2260,12,23,1,2,2,12,1,2,2,NA,NA
2260,2260,13,23,1,3,2,95,1,1,2,NA,NA
2260,2260,14,23,1,0,2,14,2,1,2,NA,1
2260,2260,15,23,1,0,2,12,NA,1,4,NA,1
2260,2260,16,23,1,0,2,14,1,2,2,NA,NA
2260,2260,17,23,1,2,2,12,1,3,2,NA,NA
2260,2260,18,23,1,3,2,12,1,2,2,NA,NA
2260,2260,19,23,1,0,2,95,2,1,2,NA,1
2260,2260,20,23,1,2,2,12,1,3,2,NA,NA
2261,2261,1,23,1,1,2,11,1,2,2,NA,NA
2261,2261,2,23,1,2,2,13,2,2,2,NA,1
2261,2261,3,23,1,2,2,13,1,2,2,NA,NA
2261,2261,4,23,1,3,2,12,1,3,2,NA,NA
2261,2261,5,23,1,0,2,12,1,3,2,NA,NA
2261,2261,6,23,1,1,2,12,1,2,1,NA,NA
2261,2261,7,23,1,1,2,13,2,2,2,NA,1
2261,2261,8,23,1,0,2,13,1,3,2,NA,NA
2261,2261,9,23,2,0,2,12,1,2,2,NA,NA
2261,2261,10,23,1,0,2,12,1,3,2,NA,NA
2261,2261,11,23,1,3,2,12,1,2,2,NA,NA
2261,2261,12,23,1,3,2,12,1,1,2,NA,NA
2261,2261,13,23,1,2,2,13,1,3,2,NA,NA
2261,2261,14,23,1,2,2,13,1,3,2,NA,NA
2261,2261,15,23,1,0,2,13,2,2,2,NA,1
2261,2261,16,23,1,1,2,14,2,1,2,NA,1
2261,2261,17,23,1,1,2,95,2,1,3,NA,1
2261,2261,18,23,2,0,2,13,2,1,2,NA,1
2261,2261,19,23,1,0,2,12,1,1,2,NA,NA
2261,2261,20,23,1,3,2,12,1,2,2,NA,NA
2262,2262,1,23,1,2,2,12,NA,2,5,2,1
2262,2262,2,23,1,0,2,12,1,4,2,NA,NA
2262,2262,3,23,1,1,2,18,1,1,2,NA,NA
2262,2262,4,23,1,0,2,14,2,2,2,NA,1
2262,2262,5,23,1,2,2,13,2,4,2,NA,1
2262,2262,6,23,1,2,2,12,1,2,2,NA,NA
2262,2262,7,23,1,3,2,12,1,4,2,NA,NA
2262,2262,8,23,1,2,2,12,1,5,2,NA,NA
2262,2262,9,23,2,0,2,12,1,2,2,NA,NA
2262,2262,10,23,1,0,2,12,1,4,1,NA,NA
2262,2262,11,23,1,0,2,14,2,1,3,NA,1
2262,2262,12,23,1,2,2,12,1,4,2,NA,NA
2262,2262,13,23,1,3,2,14,1,2,2,NA,NA
2262,2262,14,23,1,0,2,14,2,2,2,NA,1
2262,2262,15,23,2,0,2,13,1,3,2,NA,NA
2262,2262,16,23,1,0,2,14,1,1,2,NA,NA
2262,2262,17,23,1,1,2,12,1,1,3,NA,NA
2262,2262,18,23,1,1,2,14,2,1,2,NA,1
2262,2262,19,23,1,0,2,12,2,2,2,NA,1
2262,2262,20,23,1,1,2,14,2,1,2,NA,1
2263,2263,1,23,1,0,2,12,1,2,2,NA,NA
2263,2263,2,23,1,1,2,13,1,1,2,NA,NA
2263,2263,3,23,1,3,2,12,1,4,2,NA,NA
2263,2263,4,23,1,2,2,12,2,3,2,NA,1
2263,2263,5,23,1,1,2,14,1,2,2,NA,NA
2263,2263,6,23,1,0,2,14,1,4,2,NA,NA
2263,2263,7,23,1,0,2,12,1,3,2,NA,NA
2263,2263,8,23,1,4,2,12,1,3,2,NA,NA
2263,2263,9,23,1,0,2,12,1,5,2,NA,NA
2263,2263,10,23,1,3,2,12,1,2,2,NA,NA
2263,2263,11,23,1,2,1,12,2,2,2,NA,1
2263,2263,12,23,1,2,2,14,1,3,2,NA,NA
2263,2263,13,23,1,3,2,12,1,5,1,NA,NA
2263,2263,14,23,1,3,2,12,1,4,2,NA,NA
2263,2263,15,23,2,0,2,14,1,1,2,NA,NA
2263,2263,16,23,1,2,2,14,1,2,2,NA,NA
2263,2263,17,23,1,0,2,12,1,2,2,NA,NA
2263,2263,18,23,1,2,2,14,1,1,2,NA,NA
2263,2263,19,23,1,3,2,12,1,1,3,NA,NA
2263,2263,20,23,1,1,2,14,2,2,2,NA,1
2264,2264,1,23,1,1,2,12,1,3,2,NA,NA
2264,2264,2,23,1,0,2,14,2,1,2,NA,1
2264,2264,3,23,1,0,2,95,1,1,2,NA,NA
2264,2264,4,23,1,1,2,12,1,3,1,NA,NA
2264,2264,5,23,1,1,2,12,1,4,2,NA,NA
2264,2264,6,23,1,0,2,12,1,3,2,NA,NA
2264,2264,7,23,2,0,2,95,2,1,2,NA,1
2264,2264,8,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2264,2264,9,23,1,3,2,12,1,2,2,NA,NA
2264,2264,10,23,2,0,2,95,2,1,2,NA,1
2264,2264,11,23,1,0,2,12,1,2,2,NA,NA
2264,2264,12,23,1,1,2,12,2,1,2,NA,1
2264,2264,13,23,1,1,2,14,2,2,2,NA,2
2264,2264,14,23,1,0,2,12,1,1,2,NA,NA
2264,2264,15,23,1,0,2,96,NA,1,4,NA,2
2264,2264,16,23,1,0,2,95,2,1,2,NA,2
2264,2264,17,23,1,1,2,12,1,1,2,NA,NA
2264,2264,18,23,2,0,2,12,1,1,3,NA,NA
2264,2264,19,23,1,3,2,12,1,2,2,NA,NA
2264,2264,20,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2265,2265,1,23,1,2,2,12,2,2,2,NA,1
2265,2265,2,23,1,1,2,14,1,1,3,NA,NA
2265,2265,3,23,1,0,2,13,1,2,2,NA,NA
2265,2265,4,23,1,3,2,95,1,1,2,NA,NA
2265,2265,5,23,1,0,2,12,2,1,2,NA,1
2265,2265,6,23,1,1,2,12,1,2,2,NA,NA
2265,2265,7,23,1,2,2,14,1,2,2,NA,NA
2265,2265,8,23,1,2,2,12,1,2,2,NA,NA
2265,2265,9,23,1,0,2,95,1,2,2,NA,NA
2265,2265,10,23,1,3,2,95,2,1,3,NA,1
2265,2265,11,23,1,1,2,12,1,2,2,NA,NA
2265,2265,12,23,1,4,2,12,1,3,2,NA,NA
2265,2265,13,23,1,1,2,12,1,2,2,NA,NA
2265,2265,14,23,1,1,2,95,2,1,2,NA,1
2265,2265,15,23,1,2,2,14,1,3,2,NA,NA
2265,2265,16,23,1,0,2,12,2,3,2,NA,1
2265,2265,17,23,1,0,2,14,1,2,2,NA,NA
2265,2265,18,23,1,1,2,13,1,2,2,NA,NA
2265,2265,19,23,1,0,2,95,1,1,2,NA,NA
2265,2265,20,23,1,0,2,95,2,1,2,NA,1
2266,2266,1,23,1,4,2,12,1,4,2,NA,NA
2266,2266,2,23,1,1,2,14,1,2,2,NA,NA
2266,2266,3,23,1,4,2,12,1,3,2,NA,NA
2266,2266,4,23,1,1,2,12,1,4,2,NA,NA
2266,2266,5,23,1,1,2,12,1,3,2,NA,NA
2266,2266,6,23,1,1,2,12,2,3,2,NA,1
2266,2266,7,23,1,3,2,12,1,3,2,NA,NA
2266,2266,8,23,1,1,2,12,1,2,2,NA,NA
2266,2266,9,23,1,0,2,12,1,1,1,NA,NA
2266,2266,10,23,1,1,2,12,1,3,2,NA,NA
2266,2266,11,23,2,0,2,12,2,1,2,NA,1
2266,2266,12,23,1,0,2,12,1,3,2,NA,NA
2266,2266,13,23,1,4,2,14,1,1,2,NA,NA
2266,2266,14,23,2,0,2,14,2,1,2,NA,1
2266,2266,15,23,1,1,2,12,1,2,2,NA,NA
2266,2266,16,23,1,4,2,12,1,3,1,NA,NA
2266,2266,17,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2266,2266,18,23,2,0,2,95,2,2,2,NA,1
2266,2266,19,23,1,4,2,12,2,2,2,NA,1
2266,2266,20,23,1,0,2,12,1,2,2,NA,NA
2267,2267,1,23,1,0,2,95,2,1,2,NA,1
2267,2267,2,23,1,0,2,95,2,1,2,NA,1
2267,2267,3,23,1,0,2,95,1,1,2,NA,NA
2267,2267,4,23,1,0,2,95,2,2,3,NA,1
2267,2267,5,23,1,0,2,95,2,1,2,NA,1
2267,2267,6,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2267,2267,7,23,1,0,2,95,2,1,2,NA,1
2267,2267,8,23,1,1,2,95,2,1,2,NA,1
2267,2267,9,23,1,3,2,95,2,1,2,NA,1
2267,2267,10,23,1,0,2,95,2,1,3,NA,1
2267,2267,11,23,1,4,2,12,1,4,2,NA,NA
2267,2267,12,23,1,0,2,14,1,2,2,NA,NA
2267,2267,13,23,1,0,1,95,1,1,2,NA,NA
2267,2267,14,23,1,0,2,14,1,2,2,NA,NA
2267,2267,15,23,1,0,2,95,2,1,2,NA,1
2267,2267,16,23,1,0,2,14,1,4,2,NA,NA
2267,2267,17,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2267,2267,18,23,1,1,2,95,2,1,2,NA,1
2267,2267,19,23,1,2,2,14,2,1,2,NA,1
2267,2267,20,23,1,4,2,14,1,4,2,NA,NA
2268,2268,1,23,1,3,2,12,2,1,2,NA,1
2268,2268,2,23,1,1,2,12,1,2,2,NA,NA
2268,2268,3,23,1,2,2,12,1,2,2,NA,NA
2268,2268,4,23,1,0,2,12,1,2,2,NA,NA
2268,2268,5,23,1,2,2,95,2,1,2,NA,1
2268,2268,6,23,1,3,2,14,2,1,2,NA,1
2268,2268,7,23,1,0,2,14,2,1,2,NA,1
2268,2268,8,23,1,3,2,12,1,2,2,NA,NA
2268,2268,9,23,1,0,2,13,2,1,2,NA,2
2268,2268,10,23,1,0,2,12,1,2,2,NA,NA
2268,2268,11,23,1,2,2,12,2,2,2,NA,1
2268,2268,12,23,1,0,2,95,2,1,2,NA,1
2268,2268,13,23,1,1,2,12,1,2,2,NA,NA
2268,2268,14,23,1,3,2,95,2,2,3,NA,1
2268,2268,15,23,1,0,2,95,1,1,2,NA,NA
2268,2268,16,23,1,2,2,95,2,1,2,NA,2
2268,2268,17,23,1,1,2,95,2,1,2,NA,1
2268,2268,18,23,1,0,2,14,1,1,2,NA,NA
2268,2268,19,23,1,1,2,14,2,2,2,NA,1
2268,2268,20,23,1,0,2,95,1,1,2,NA,NA
2269,2269,1,23,1,3,1,12,1,2,2,NA,NA
2269,2269,2,23,1,1,2,95,2,1,2,NA,1
2269,2269,3,23,1,3,1,95,1,1,2,NA,NA
2269,2269,4,23,1,0,2,14,1,2,2,NA,NA
2269,2269,5,23,1,1,2,12,1,2,2,NA,NA
2269,2269,6,23,1,0,2,14,1,2,2,NA,NA
2269,2269,7,23,1,0,2,95,1,1,2,NA,NA
2269,2269,8,23,2,0,2,95,1,1,3,NA,NA
2269,2269,9,23,1,0,2,95,2,1,2,NA,2
2269,2269,10,23,1,1,2,95,2,1,2,NA,1
2269,2269,11,23,1,1,2,95,2,1,2,NA,1
2269,2269,12,23,1,0,2,95,2,1,2,NA,1
2269,2269,13,23,1,2,2,95,2,1,2,NA,1
2269,2269,14,23,1,1,2,95,2,1,2,NA,1
2269,2269,15,23,1,0,2,14,1,2,2,NA,NA
2269,2269,16,23,1,1,1,95,2,1,2,NA,1
2269,2269,17,23,1,1,2,95,2,1,3,NA,1
2269,2269,18,23,1,1,1,14,1,2,2,NA,NA
2269,2269,19,23,1,0,1,12,1,2,2,NA,NA
2269,2269,20,23,1,0,2,95,1,1,2,NA,NA
2270,2270,1,23,1,2,2,12,2,2,2,NA,1
2270,2270,2,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2270,2270,3,23,1,4,2,14,1,4,2,NA,NA
2270,2270,4,23,1,1,2,12,1,3,2,NA,NA
2270,2270,5,23,1,0,2,95,1,1,2,NA,NA
2270,2270,6,23,1,0,2,95,1,1,2,NA,NA
2270,2270,7,23,1,4,2,12,1,2,2,NA,NA
2270,2270,8,23,1,0,2,95,1,1,2,NA,NA
2270,2270,9,23,1,0,2,12,1,2,2,NA,NA
2270,2270,10,23,1,0,2,18,1,1,2,NA,NA
2270,2270,11,23,1,1,2,95,NA,1,4,NA,2
2270,2270,12,23,1,1,2,13,2,1,2,NA,1
2270,2270,13,23,1,2,2,12,1,2,2,NA,NA
2270,2270,14,23,1,4,2,12,1,3,2,NA,NA
2270,2270,15,23,1,0,2,95,1,1,3,NA,NA
2270,2270,16,23,1,0,2,22,1,1,2,NA,NA
2270,2270,17,23,1,1,2,18,1,1,2,NA,NA
2270,2270,18,23,1,0,2,12,2,1,2,NA,1
2270,2270,19,23,1,2,1,14,1,1,2,NA,NA
2270,2270,20,23,1,3,1,95,2,1,2,NA,1
2271,2271,1,23,1,2,2,95,2,1,2,NA,1
2271,2271,2,23,1,1,2,95,2,1,2,NA,1
2271,2271,3,23,1,0,2,95,2,1,2,NA,1
2271,2271,4,23,1,0,1,95,1,1,2,NA,NA
2271,2271,5,23,1,0,2,95,1,2,2,NA,NA
2271,2271,6,23,1,0,2,13,1,1,2,NA,NA
2271,2271,7,23,1,1,2,95,2,1,2,NA,1
2271,2271,8,23,1,4,2,13,1,3,2,NA,NA
2271,2271,9,23,1,1,2,13,2,1,2,NA,1
2271,2271,10,23,1,2,2,95,2,1,2,NA,1
2271,2271,11,23,1,1,2,12,2,1,2,NA,1
2271,2271,12,23,1,0,2,14,1,2,2,NA,NA
2271,2271,13,23,1,4,2,14,1,3,2,NA,NA
2271,2271,14,23,1,2,2,12,1,2,2,NA,NA
2271,2271,15,23,1,2,2,14,2,2,2,NA,1
2271,2271,16,23,1,0,2,12,1,3,2,NA,NA
2271,2271,17,23,1,3,2,13,1,2,2,NA,NA
2271,2271,18,23,1,0,1,95,2,1,2,NA,2
2271,2271,19,23,1,0,2,14,2,1,2,NA,1
2271,2271,20,23,1,1,2,95,2,1,2,NA,1
2272,2272,1,23,1,0,2,14,1,2,2,NA,NA
2272,2272,2,23,1,0,2,12,1,2,1,NA,NA
2272,2272,3,23,1,1,2,95,2,1,2,NA,2
2272,2272,4,23,1,2,2,95,2,1,2,NA,2
2272,2272,5,23,1,0,2,95,1,2,2,NA,NA
2272,2272,6,23,1,0,1,95,2,1,2,NA,1
2272,2272,7,23,1,2,2,95,1,1,2,NA,NA
2272,2272,8,23,1,0,2,95,2,1,2,NA,1
2272,2272,9,23,1,0,2,11,2,2,2,NA,1
2272,2272,10,23,2,0,2,95,1,1,2,NA,NA
2272,2272,11,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2272,2272,12,23,1,0,2,95,1,1,2,NA,NA
2272,2272,13,23,1,0,2,12,1,3,2,NA,NA
2272,2272,14,23,1,1,2,14,2,1,2,NA,1
2272,2272,15,23,1,1,2,95,1,1,2,NA,NA
2272,2272,16,23,1,2,2,12,1,3,2,NA,NA
2272,2272,17,23,1,0,2,13,2,1,2,NA,1
2272,2272,18,23,1,4,2,12,1,5,1,NA,NA
2272,2272,19,23,1,0,2,95,1,1,2,NA,NA
2272,2272,20,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2273,2273,1,23,1,2,2,14,2,2,2,NA,1
2273,2273,2,23,1,0,2,95,1,1,2,NA,NA
2273,2273,3,23,1,2,2,13,1,1,2,NA,NA
2273,2273,4,23,1,0,2,95,2,1,2,NA,1
2273,2273,5,23,1,1,2,95,2,1,2,NA,1
2273,2273,6,23,1,1,2,14,1,3,3,NA,NA
2273,2273,7,23,1,3,2,95,2,1,2,NA,1
2273,2273,8,23,1,0,2,95,2,1,2,NA,1
2273,2273,9,23,1,0,2,95,2,1,2,NA,1
2273,2273,10,23,1,0,2,95,2,1,2,NA,1
2273,2273,11,23,1,0,2,95,1,1,2,NA,NA
2273,2273,12,23,1,0,2,95,2,1,2,NA,1
2273,2273,13,23,1,0,2,95,2,1,2,NA,1
2273,2273,14,23,1,2,2,95,1,1,2,NA,NA
2273,2273,15,23,1,0,2,95,2,1,2,NA,9
2273,2273,16,23,1,2,2,14,1,2,2,NA,NA
2273,2273,17,23,1,0,2,14,1,1,2,NA,NA
2273,2273,18,23,1,0,2,95,2,1,2,NA,1
2273,2273,19,23,1,0,2,95,1,1,2,NA,NA
2273,2273,20,23,1,0,2,12,2,1,3,NA,1
2274,2274,1,23,1,0,1,95,2,1,3,NA,1
2274,2274,2,23,1,3,2,12,1,3,2,NA,NA
2274,2274,3,23,1,2,2,14,1,2,2,NA,NA
2274,2274,4,23,1,2,2,14,2,1,1,NA,1
2274,2274,5,23,1,0,2,13,2,1,2,NA,1
2274,2274,6,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2274,2274,7,23,1,0,2,14,2,1,1,NA,1
2274,2274,8,23,1,0,2,12,1,2,2,NA,NA
2274,2274,9,23,1,0,2,18,1,3,1,NA,NA
2274,2274,10,23,1,2,2,12,1,1,2,NA,NA
2274,2274,11,23,1,2,2,13,2,1,1,NA,1
2274,2274,12,23,1,2,2,11,1,5,1,NA,NA
2274,2274,13,23,2,0,2,95,2,1,2,NA,2
2274,2274,14,23,1,2,2,95,2,2,2,NA,1
2274,2274,15,23,1,1,2,95,2,1,2,NA,1
2274,2274,16,23,1,1,2,95,2,1,2,NA,2
2274,2274,17,23,1,0,2,95,2,1,2,NA,1
2274,2274,18,23,1,2,2,95,NA,1,4,NA,1
2274,2274,19,23,1,3,2,12,1,4,2,NA,NA
2274,2274,20,23,1,3,2,12,1,3,2,NA,NA
2275,2275,1,23,2,0,2,95,2,1,2,NA,1
2275,2275,2,23,1,1,2,13,2,1,2,NA,1
2275,2275,3,23,1,2,2,12,1,1,2,NA,NA
2275,2275,4,23,1,0,2,95,1,1,1,NA,NA
2275,2275,5,23,1,1,2,95,2,1,2,NA,1
2275,2275,6,23,1,1,2,12,1,3,2,NA,NA
2275,2275,7,23,1,4,2,12,1,2,1,NA,NA
2275,2275,8,23,1,3,2,12,1,2,2,NA,NA
2275,2275,9,23,1,0,2,95,1,1,3,NA,NA
2275,2275,10,23,1,0,2,95,2,1,1,NA,1
2275,2275,11,23,1,1,2,12,2,1,2,NA,1
2275,2275,12,23,1,0,2,95,2,1,2,NA,1
2275,2275,13,23,1,3,2,12,1,3,2,NA,NA
2275,2275,14,23,1,1,2,12,2,1,2,NA,1
2275,2275,15,23,1,3,2,95,NA,1,4,NA,1
2275,2275,16,23,1,0,2,12,2,2,2,NA,1
2275,2275,17,23,1,1,2,95,2,1,2,NA,1
2275,2275,18,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2275,2275,19,23,1,0,2,95,2,1,2,NA,1
2275,2275,20,23,1,1,2,95,2,1,2,NA,1
2276,2276,1,23,1,4,2,11,1,4,1,NA,NA
2276,2276,2,23,1,2,2,14,1,4,1,NA,NA
2276,2276,3,23,1,3,2,14,1,5,2,NA,NA
2276,2276,4,23,1,2,1,11,1,4,2,NA,NA
2276,2276,5,23,1,1,2,12,1,4,2,NA,NA
2276,2276,6,23,1,4,2,12,1,5,2,NA,NA
2276,2276,7,23,1,4,2,12,1,4,2,NA,NA
2276,2276,8,23,2,0,2,14,1,1,2,NA,NA
2276,2276,9,23,1,1,2,12,1,3,2,NA,NA
2276,2276,10,23,1,1,2,12,1,4,1,NA,NA
2276,2276,11,23,1,2,2,12,1,3,2,NA,NA
2276,2276,12,23,1,3,2,12,1,3,1,NA,NA
2276,2276,13,23,1,4,1,14,1,4,1,NA,NA
2276,2276,14,23,1,0,2,13,1,2,2,NA,NA
2276,2276,15,23,1,3,2,12,1,4,1,NA,NA
2276,2276,16,23,1,2,2,14,1,3,2,NA,NA
2276,2276,17,23,2,0,2,12,1,5,2,NA,NA
2276,2276,18,23,1,3,2,12,1,3,2,NA,NA
2276,2276,19,23,1,4,2,12,1,5,1,NA,NA
2276,2276,20,23,1,0,2,14,1,2,2,NA,NA
2277,2277,1,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2277,2277,2,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2277,2277,3,23,1,0,2,95,1,1,2,NA,NA
2277,2277,4,23,1,0,2,12,1,3,2,NA,NA
2277,2277,5,23,2,0,2,12,1,3,2,NA,NA
2277,2277,6,23,2,0,2,12,2,2,2,NA,1
2277,2277,7,23,1,0,2,12,1,2,2,NA,NA
2277,2277,8,23,1,1,2,95,1,1,2,NA,NA
2277,2277,9,23,1,1,2,12,2,2,2,NA,1
2277,2277,10,23,1,0,2,14,1,2,2,NA,NA
2277,2277,11,23,1,0,2,12,1,2,1,NA,NA
2277,2277,12,23,1,2,2,12,2,2,2,NA,1
2277,2277,13,23,1,2,2,12,1,2,2,NA,NA
2277,2277,14,23,1,4,2,22,1,3,2,NA,NA
2277,2277,15,23,1,2,2,12,1,4,2,NA,NA
2277,2277,16,23,1,0,2,12,1,2,2,NA,NA
2277,2277,17,23,1,1,2,12,1,4,2,NA,NA
2277,2277,18,23,1,1,2,13,2,1,3,NA,1
2277,2277,19,23,1,4,2,12,2,2,2,NA,1
2277,2277,20,23,1,3,2,12,1,3,2,NA,NA
2278,2278,1,23,1,0,2,95,2,1,3,NA,1
2278,2278,2,23,1,3,2,95,1,1,2,NA,NA
2278,2278,3,23,1,4,2,12,1,3,2,NA,NA
2278,2278,4,23,1,0,2,12,1,2,2,NA,NA
2278,2278,5,23,2,2,2,12,1,3,2,NA,NA
2278,2278,6,23,1,3,2,12,1,3,2,NA,NA
2278,2278,7,23,1,4,2,12,2,4,2,NA,1
2278,2278,8,23,2,0,2,12,2,3,2,NA,1
2278,2278,9,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2278,2278,10,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2278,2278,11,23,1,4,2,12,1,2,2,NA,NA
2278,2278,12,23,1,0,2,95,NA,2,4,NA,1
2278,2278,13,23,1,2,2,95,1,1,2,NA,NA
2278,2278,14,23,1,4,2,12,1,3,2,NA,NA
2278,2278,15,23,1,0,2,95,2,1,2,NA,1
2278,2278,16,23,1,1,2,12,1,3,2,NA,NA
2278,2278,17,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2278,2278,18,23,1,1,2,12,1,1,2,NA,NA
2278,2278,19,23,1,0,2,95,2,1,3,NA,1
2278,2278,20,23,1,1,2,95,NA,1,4,NA,1
2279,2279,1,23,1,1,2,95,NA,1,4,NA,1
2279,2279,2,23,2,0,2,12,1,1,2,NA,NA
2279,2279,3,23,1,3,2,12,1,2,2,NA,NA
2279,2279,4,23,1,3,2,95,2,1,2,NA,1
2279,2279,5,23,1,1,2,12,1,2,2,NA,NA
2279,2279,6,23,1,0,2,95,2,1,2,NA,1
2279,2279,7,23,2,1,2,13,1,2,2,NA,NA
2279,2279,8,23,1,2,2,13,1,1,2,NA,NA
2279,2279,9,23,1,0,2,13,1,2,2,NA,NA
2279,2279,10,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2279,2279,11,23,2,0,2,13,1,2,2,NA,NA
2279,2279,12,23,2,0,2,13,1,2,2,NA,NA
2279,2279,13,23,1,0,2,95,NA,1,4,NA,1
2279,2279,14,23,1,3,2,95,1,1,1,NA,NA
2279,2279,15,23,1,1,2,95,NA,1,4,NA,1
2279,2279,16,23,1,1,2,13,2,2,1,NA,1
2279,2279,17,23,1,0,2,12,1,2,2,NA,NA
2279,2279,18,23,1,4,2,12,1,3,2,NA,NA
2279,2279,19,23,1,2,2,95,1,2,2,NA,NA
2279,2279,20,23,1,0,2,12,1,3,2,NA,NA
2280,2280,1,23,1,0,2,12,2,1,2,NA,1
2280,2280,2,23,1,2,2,13,2,2,2,NA,1
2280,2280,3,23,1,3,2,14,2,1,2,NA,1
2280,2280,4,23,2,0,2,12,2,1,2,NA,1
2280,2280,5,23,1,1,2,96,2,1,2,NA,1
2280,2280,6,23,1,0,2,12,1,1,2,NA,NA
2280,2280,7,23,1,0,2,14,2,1,2,NA,1
2280,2280,8,23,1,3,2,13,1,2,2,NA,NA
2280,2280,9,23,1,0,2,12,2,3,1,NA,1
2280,2280,10,23,1,0,2,95,1,1,2,NA,NA
2280,2280,11,23,1,0,2,12,2,2,2,NA,1
2280,2280,12,23,1,1,2,14,2,1,2,NA,1
2280,2280,13,23,1,0,2,95,2,1,2,NA,1
2280,2280,14,23,1,0,2,12,2,2,2,NA,1
2280,2280,15,23,1,0,2,95,1,1,2,NA,NA
2280,2280,16,23,1,0,2,12,2,1,2,NA,1
2280,2280,17,23,1,4,2,12,1,2,2,NA,NA
2280,2280,18,23,1,0,2,13,1,2,2,NA,NA
2280,2280,19,23,1,4,2,12,1,4,1,NA,NA
2280,2280,20,23,1,0,2,95,1,1,2,NA,NA
2281,2281,1,23,1,3,2,11,1,2,2,NA,NA
2281,2281,2,23,1,1,2,12,2,3,2,NA,1
2281,2281,3,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2281,2281,4,23,1,1,2,11,1,4,1,NA,NA
2281,2281,5,23,1,0,2,12,1,2,2,NA,NA
2281,2281,6,23,2,0,2,12,1,3,2,NA,NA
2281,2281,7,23,2,2,2,12,1,3,2,NA,NA
2281,2281,8,23,1,1,2,14,1,3,2,NA,NA
2281,2281,9,23,1,0,2,12,1,2,2,NA,NA
2281,2281,10,23,NA,NA,NA,NA,NA,0,NA,NA,NA
2281,2281,11,23,2,1,2,12,1,4,2,NA,NA
2281,2281,12,23,1,0,2,14,1,2,2,NA,NA
2281,2281,13,23,1,0,2,12,1,3,2,NA,NA
2281,2281,14,23,1,2,2,12,1,3,2,NA,NA
2281,2281,15,23,1,1,2,12,1,4,2,NA,NA
2281,2281,16,23,1,3,2,12,1,3,2,NA,NA
2281,2281,17,23,1,1,2,12,2,3,2,NA,1
